schedule_index,part_id,layer_id,fixed_start_cell_id,solver_status,result_start_cell_id,result_end_cell_id,travel_distance_mm,travel_time_s,scan_time_s,laser_on_time_s,layer_total_time_s,base_layer_total_time_s,delta_time_s,delta_time_percent,path_difference_rate,path_cell_ids
3,part_A,2,L02_C030,OPTIMAL,L02_C030,L02_C013,148.000000,0.082222,0.225333,0.570000,0.877556,0.877556,0.000000,0.000000,0.621622,L02_C030|L02_C029|L02_C034|L02_C035|L02_C036|L02_C031|L02_C032|L02_C037|L02_C038|L02_C033|L02_C028|L02_C023|L02_C019|L02_C018|L02_C022|L02_C027|L02_C026|L02_C025|L02_C024|L02_C020|L02_C021|L02_C017|L02_C016|L02_C011|L02_C006|L02_C001|L02_C002|L02_C003|L02_C004|L02_C005|L02_C010|L02_C015|L02_C014|L02_C009|L02_C008|L02_C007|L02_C012|L02_C013
3,part_A,2,L02_C031,OPTIMAL,L02_C031,L02_C028,148.000000,0.082222,0.225333,0.570000,0.877556,0.877556,0.000000,0.000000,0.594595,L02_C031|L02_C030|L02_C025|L02_C026|L02_C027|L02_C032|L02_C033|L02_C038|L02_C037|L02_C036|L02_C035|L02_C034|L02_C029|L02_C024|L02_C020|L02_C021|L02_C017|L02_C016|L02_C011|L02_C012|L02_C013|L02_C008|L02_C007|L02_C006|L02_C001|L02_C002|L02_C003|L02_C004|L02_C005|L02_C010|L02_C009|L02_C014|L02_C015|L02_C019|L02_C018|L02_C022|L02_C023|L02_C028
3,part_A,2,L02_C032,OPTIMAL,L02_C032,L02_C011,148.000000,0.082222,0.225333,0.570000,0.877556,0.877556,0.000000,0.000000,0.675676,L02_C032|L02_C031|L02_C030|L02_C029|L02_C034|L02_C035|L02_C036|L02_C037|L02_C038|L02_C033|L02_C028|L02_C023|L02_C019|L02_C015|L02_C010|L02_C005|L02_C004|L02_C009|L02_C008|L02_C003|L02_C002|L02_C001|L02_C006|L02_C007|L02_C012|L02_C013|L02_C014|L02_C018|L02_C022|L02_C027|L02_C026|L02_C025|L02_C024|L02_C020|L02_C021|L02_C017|L02_C016|L02_C011
3,part_A,2,L02_C033,OPTIMAL,L02_C033,L02_C026,148.000000,0.082222,0.225333,0.570000,0.877556,0.877556,0.000000,0.000000,0.540541,L02_C033|L02_C038|L02_C037|L02_C036|L02_C035|L02_C034|L02_C029|L02_C030|L02_C025|L02_C024|L02_C020|L02_C021|L02_C017|L02_C016|L02_C011|L02_C006|L02_C001|L02_C002|L02_C003|L02_C004|L02_C005|L02_C010|L02_C009|L02_C008|L02_C007|L02_C012|L02_C013|L02_C014|L02_C015|L02_C019|L02_C018|L02_C022|L02_C023|L02_C028|L02_C027|L02_C032|L02_C031|L02_C026
3,part_A,2,L02_C034,OPTIMAL,L02_C034,L02_C029,148.000000,0.082222,0.225333,0.570000,0.877556,0.877556,0.000000,0.000000,0.783784,L02_C034|L02_C035|L02_C030|L02_C025|L02_C026|L02_C031|L02_C036|L02_C037|L02_C038|L02_C033|L02_C032|L02_C027|L02_C028|L02_C023|L02_C022|L02_C018|L02_C019|L02_C015|L02_C014|L02_C009|L02_C010|L02_C005|L02_C004|L02_C003|L02_C002|L02_C001|L02_C006|L02_C007|L02_C008|L02_C013|L02_C012|L02_C011|L02_C016|L02_C017|L02_C021|L02_C020|L02_C024|L02_C029
3,part_A,2,L02_C035,OPTIMAL,L02_C035,L02_C030,148.000000,0.082222,0.225333,0.570000,0.877556,0.877556,0.000000,0.000000,0.540541,L02_C035|L02_C034|L02_C029|L02_C024|L02_C020|L02_C021|L02_C017|L02_C016|L02_C011|L02_C012|L02_C013|L02_C008|L02_C007|L02_C006|L02_C001|L02_C002|L02_C003|L02_C004|L02_C005|L02_C010|L02_C009|L02_C014|L02_C015|L02_C019|L02_C018|L02_C022|L02_C023|L02_C028|L02_C027|L02_C032|L02_C033|L02_C038|L02_C037|L02_C036|L02_C031|L02_C026|L02_C025|L02_C030
3,part_A,2,L02_C036,OPTIMAL,L02_C036,L02_C009,148.000000,0.082222,0.225333,0.570000,0.877556,0.877556,0.000000,0.000000,0.729730,L02_C036|L02_C037|L02_C038|L02_C033|L02_C028|L02_C023|L02_C019|L02_C015|L02_C010|L02_C005|L02_C004|L02_C003|L02_C002|L02_C001|L02_C006|L02_C007|L02_C012|L02_C011|L02_C016|L02_C017|L02_C021|L02_C020|L02_C024|L02_C029|L02_C034|L02_C035|L02_C030|L02_C025|L02_C026|L02_C031|L02_C032|L02_C027|L02_C022|L02_C018|L02_C014|L02_C013|L02_C008|L02_C009
3,part_A,2,L02_C037,OPTIMAL,L02_C037,L02_C034,148.000000,0.082222,0.225333,0.570000,0.877556,0.877556,0.000000,0.000000,0.783784,L02_C037|L02_C038|L02_C033|L02_C032|L02_C031|L02_C036|L02_C035|L02_C030|L02_C025|L02_C026|L02_C027|L02_C028|L02_C023|L02_C022|L02_C018|L02_C019|L02_C015|L02_C014|L02_C013|L02_C012|L02_C007|L02_C008|L02_C009|L02_C010|L02_C005|L02_C004|L02_C003|L02_C002|L02_C001|L02_C006|L02_C011|L02_C016|L02_C017|L02_C021|L02_C020|L02_C024|L02_C029|L02_C034
3,part_A,2,L02_C038,OPTIMAL,L02_C038,L02_C001,148.000000,0.082222,0.225333,0.570000,0.877556,0.877556,0.000000,0.000000,0.783784,L02_C038|L02_C037|L02_C032|L02_C033|L02_C028|L02_C023|L02_C019|L02_C015|L02_C010|L02_C005|L02_C004|L02_C003|L02_C002|L02_C007|L02_C012|L02_C013|L02_C008|L02_C009|L02_C014|L02_C018|L02_C022|L02_C027|L02_C026|L02_C031|L02_C036|L02_C035|L02_C034|L02_C029|L02_C030|L02_C025|L02_C024|L02_C020|L02_C021|L02_C017|L02_C016|L02_C011|L02_C006|L02_C001
4,part_B,2,L02_C001,OPTIMAL,L02_C001,L02_C023,112.000000,0.062222,0.141667,0.420000,0.623889,0.623889,0.000000,0.000000,0.703704,L02_C001|L02_C002|L02_C003|L02_C004|L02_C005|L02_C006|L02_C007|L02_C014|L02_C013|L02_C012|L02_C011|L02_C010|L02_C009|L02_C008|L02_C015|L02_C016|L02_C018|L02_C017|L02_C019|L02_C020|L02_C022|L02_C021|L02_C025|L02_C026|L02_C027|L02_C028|L02_C024|L02_C023
4,part_B,2,L02_C002,OPTIMAL,L02_C002,L02_C023,113.656900,0.063143,0.141667,0.420000,0.624809,0.623889,0.000920,0.147542,0.740741,L02_C002|L02_C003|L02_C004|L02_C005|L02_C006|L02_C007|L02_C014|L02_C013|L02_C012|L02_C011|L02_C010|L02_C009|L02_C001|L02_C008|L02_C015|L02_C016|L02_C018|L02_C017|L02_C019|L02_C020|L02_C022|L02_C021|L02_C025|L02_C026|L02_C027|L02_C028|L02_C024|L02_C023
4,part_B,2,L02_C003,OPTIMAL,L02_C003,L02_C028,112.000000,0.062222,0.141667,0.420000,0.623889,0.623889,0.000000,0.000000,0.814815,L02_C003|L02_C004|L02_C005|L02_C006|L02_C007|L02_C014|L02_C013|L02_C012|L02_C011|L02_C010|L02_C009|L02_C002|L02_C001|L02_C008|L02_C015|L02_C016|L02_C018|L02_C017|L02_C019|L02_C020|L02_C022|L02_C021|L02_C025|L02_C026|L02_C027|L02_C023|L02_C024|L02_C028
4,part_B,2,L02_C004,OPTIMAL,L02_C004,L02_C024,112.000000,0.062222,0.141667,0.420000,0.623889,0.623889,0.000000,0.000000,0.629630,L02_C004|L02_C005|L02_C006|L02_C007|L02_C014|L02_C013|L02_C012|L02_C011|L02_C010|L02_C003|L02_C002|L02_C001|L02_C008|L02_C009|L02_C016|L02_C015|L02_C017|L02_C018|L02_C020|L02_C019|L02_C021|L02_C025|L02_C026|L02_C022|L02_C023|L02_C027|L02_C028|L02_C024
4,part_B,2,L02_C005,OPTIMAL,L02_C005,L02_C028,112.000000,0.062222,0.141667,0.420000,0.623889,0.623889,0.000000,0.000000,0.851852,L02_C005|L02_C006|L02_C007|L02_C014|L02_C013|L02_C012|L02_C011|L02_C004|L02_C003|L02_C010|L02_C009|L02_C002|L02_C001|L02_C008|L02_C015|L02_C016|L02_C018|L02_C017|L02_C019|L02_C020|L02_C022|L02_C021|L02_C025|L02_C026|L02_C027|L02_C023|L02_C024|L02_C028
4,part_B,2,L02_C006,OPTIMAL,L02_C006,L02_C024,112.000000,0.062222,0.141667,0.420000,0.623889,0.623889,0.000000,0.000000,0.592593,L02_C006|L02_C007|L02_C014|L02_C013|L02_C012|L02_C005|L02_C004|L02_C011|L02_C010|L02_C003|L02_C002|L02_C001|L02_C008|L02_C009|L02_C016|L02_C015|L02_C017|L02_C018|L02_C020|L02_C019|L02_C021|L02_C025|L02_C026|L02_C022|L02_C023|L02_C027|L02_C028|L02_C024
4,part_B,2,L02_C007,OPTIMAL,L02_C007,L02_C023,112.000000,0.062222,0.141667,0.420000,0.623889,0.623889,0.000000,0.000000,0.851852,L02_C007|L02_C014|L02_C013|L02_C006|L02_C005|L02_C012|L02_C011|L02_C004|L02_C003|L02_C010|L02_C009|L02_C002|L02_C001|L02_C008|L02_C015|L02_C016|L02_C018|L02_C017|L02_C019|L02_C020|L02_C022|L02_C021|L02_C025|L02_C026|L02_C027|L02_C028|L02_C024|L02_C023
4,part_B,2,L02_C008,OPTIMAL,L02_C008,L02_C027,112.000000,0.062222,0.141667,0.420000,0.623889,0.623889,0.000000,0.000000,0.629630,L02_C008|L02_C001|L02_C002|L02_C003|L02_C004|L02_C005|L02_C006|L02_C007|L02_C014|L02_C013|L02_C012|L02_C011|L02_C010|L02_C009|L02_C016|L02_C015|L02_C017|L02_C018|L02_C020|L02_C019|L02_C021|L02_C025|L02_C026|L02_C022|L02_C023|L02_C024|L02_C028|L02_C027
4,part_B,2,L02_C009,OPTIMAL,L02_C009,L02_C023,112.000000,0.062222,0.141667,0.420000,0.623889,0.623889,0.000000,0.000000,0.851852,L02_C009|L02_C010|L02_C011|L02_C012|L02_C013|L02_C014|L02_C007|L02_C006|L02_C005|L02_C004|L02_C003|L02_C002|L02_C001|L02_C008|L02_C015|L02_C016|L02_C018|L02_C017|L02_C019|L02_C020|L02_C022|L02_C021|L02_C025|L02_C026|L02_C027|L02_C028|L02_C024|L02_C023
4,part_B,2,L02_C010,OPTIMAL,L02_C010,L02_C024,112.000000,0.062222,0.141667,0.420000,0.623889,0.623889,0.000000,0.000000,0.777778,L02_C010|L02_C011|L02_C012|L02_C013|L02_C014|L02_C007|L02_C006|L02_C005|L02_C004|L02_C003|L02_C002|L02_C001|L02_C008|L02_C009|L02_C016|L02_C015|L02_C017|L02_C018|L02_C020|L02_C019|L02_C021|L02_C025|L02_C026|L02_C022|L02_C023|L02_C027|L02_C028|L02_C024
4,part_B,2,L02_C011,OPTIMAL,L02_C011,L02_C023,112.000000,0.062222,0.141667,0.420000,0.623889,0.623889,0.000000,0.000000,0.888889,L02_C011|L02_C012|L02_C013|L02_C014|L02_C007|L02_C006|L02_C005|L02_C004|L02_C003|L02_C010|L02_C009|L02_C002|L02_C001|L02_C008|L02_C015|L02_C016|L02_C018|L02_C017|L02_C019|L02_C020|L02_C022|L02_C021|L02_C025|L02_C026|L02_C027|L02_C028|L02_C024|L02_C023
4,part_B,2,L02_C012,OPTIMAL,L02_C012,L02_C024,112.000000,0.062222,0.141667,0.420000,0.623889,0.623889,0.000000,0.000000,0.740741,L02_C012|L02_C013|L02_C014|L02_C007|L02_C006|L02_C005|L02_C004|L02_C011|L02_C010|L02_C003|L02_C002|L02_C001|L02_C008|L02_C009|L02_C016|L02_C015|L02_C017|L02_C018|L02_C020|L02_C019|L02_C021|L02_C025|L02_C026|L02_C022|L02_C023|L02_C027|L02_C028|L02_C024
4,part_B,2,L02_C013,OPTIMAL,L02_C013,L02_C023,112.000000,0.062222,0.141667,0.420000,0.623889,0.623889,0.000000,0.000000,0.925926,L02_C013|L02_C014|L02_C007|L02_C006|L02_C005|L02_C012|L02_C011|L02_C004|L02_C003|L02_C010|L02_C009|L02_C002|L02_C001|L02_C008|L02_C015|L02_C016|L02_C018|L02_C017|L02_C019|L02_C020|L02_C022|L02_C021|L02_C025|L02_C026|L02_C027|L02_C028|L02_C024|L02_C023
4,part_B,2,L02_C014,OPTIMAL,L02_C014,L02_C024,112.000000,0.062222,0.141667,0.420000,0.623889,0.623889,0.000000,0.000000,0.703704,L02_C014|L02_C007|L02_C006|L02_C013|L02_C012|L02_C005|L02_C004|L02_C011|L02_C010|L02_C003|L02_C002|L02_C001|L02_C008|L02_C009|L02_C016|L02_C015|L02_C017|L02_C018|L02_C020|L02_C019|L02_C021|L02_C025|L02_C026|L02_C022|L02_C023|L02_C027|L02_C028|L02_C024
4,part_B,2,L02_C015,OPTIMAL,L02_C015,L02_C028,112.000000,0.062222,0.141667,0.420000,0.623889,0.623889,0.000000,0.000000,0.703704,L02_C015|L02_C008|L02_C001|L02_C002|L02_C003|L02_C004|L02_C005|L02_C006|L02_C007|L02_C014|L02_C013|L02_C012|L02_C011|L02_C010|L02_C009|L02_C016|L02_C018|L02_C017|L02_C019|L02_C020|L02_C022|L02_C021|L02_C025|L02_C026|L02_C027|L02_C023|L02_C024|L02_C028
4,part_B,2,L02_C016,OPTIMAL,L02_C016,L02_C024,112.000000,0.062222,0.141667,0.420000,0.623889,0.623889,0.000000,0.000000,0.777778,L02_C016|L02_C009|L02_C010|L02_C011|L02_C012|L02_C013|L02_C014|L02_C007|L02_C006|L02_C005|L02_C004|L02_C003|L02_C002|L02_C001|L02_C008|L02_C015|L02_C017|L02_C018|L02_C020|L02_C019|L02_C021|L02_C025|L02_C026|L02_C022|L02_C023|L02_C027|L02_C028|L02_C024
4,part_B,2,L02_C017,OPTIMAL,L02_C017,L02_C027,112.000000,0.062222,0.141667,0.420000,0.623889,0.623889,0.000000,0.000000,0.666667,L02_C017|L02_C015|L02_C008|L02_C001|L02_C002|L02_C003|L02_C004|L02_C005|L02_C006|L02_C007|L02_C014|L02_C013|L02_C012|L02_C011|L02_C010|L02_C009|L02_C016|L02_C018|L02_C020|L02_C019|L02_C021|L02_C025|L02_C026|L02_C022|L02_C023|L02_C024|L02_C028|L02_C027
4,part_B,2,L02_C018,OPTIMAL,L02_C018,L02_C023,112.000000,0.062222,0.141667,0.420000,0.623889,0.623889,0.000000,0.000000,0.814815,L02_C018|L02_C016|L02_C009|L02_C010|L02_C011|L02_C012|L02_C013|L02_C014|L02_C007|L02_C006|L02_C005|L02_C004|L02_C003|L02_C002|L02_C001|L02_C008|L02_C015|L02_C017|L02_C019|L02_C020|L02_C022|L02_C021|L02_C025|L02_C026|L02_C027|L02_C028|L02_C024|L02_C023
4,part_B,2,L02_C019,OPTIMAL,L02_C019,L02_C028,112.000000,0.062222,0.141667,0.420000,0.623889,0.623889,0.000000,0.000000,0.666667,L02_C019|L02_C017|L02_C015|L02_C008|L02_C001|L02_C002|L02_C003|L02_C004|L02_C005|L02_C006|L02_C007|L02_C014|L02_C013|L02_C012|L02_C011|L02_C010|L02_C009|L02_C016|L02_C018|L02_C020|L02_C022|L02_C021|L02_C025|L02_C026|L02_C027|L02_C023|L02_C024|L02_C028
4,part_B,2,L02_C020,OPTIMAL,L02_C020,L02_C027,112.000000,0.062222,0.141667,0.420000,0.623889,0.623889,0.000000,0.000000,0.888889,L02_C020|L02_C018|L02_C016|L02_C009|L02_C010|L02_C011|L02_C012|L02_C013|L02_C014|L02_C007|L02_C006|L02_C005|L02_C004|L02_C003|L02_C002|L02_C001|L02_C008|L02_C015|L02_C017|L02_C019|L02_C021|L02_C025|L02_C026|L02_C022|L02_C023|L02_C024|L02_C028|L02_C027
4,part_B,2,L02_C021,OPTIMAL,L02_C021,L02_C023,113.656900,0.063143,0.141667,0.420000,0.624809,0.623889,0.000920,0.147542,0.592593,L02_C021|L02_C019|L02_C017|L02_C015|L02_C008|L02_C001|L02_C002|L02_C003|L02_C004|L02_C005|L02_C006|L02_C007|L02_C014|L02_C013|L02_C012|L02_C011|L02_C010|L02_C009|L02_C016|L02_C018|L02_C020|L02_C022|L02_C025|L02_C026|L02_C027|L02_C028|L02_C024|L02_C023
4,part_B,2,L02_C022,OPTIMAL,L02_C022,L02_C023,112.000000,0.062222,0.141667,0.420000,0.623889,0.623889,0.000000,0.000000,0.777778,L02_C022|L02_C020|L02_C018|L02_C016|L02_C009|L02_C010|L02_C011|L02_C012|L02_C013|L02_C014|L02_C007|L02_C006|L02_C005|L02_C004|L02_C003|L02_C002|L02_C001|L02_C008|L02_C015|L02_C017|L02_C019|L02_C021|L02_C025|L02_C026|L02_C027|L02_C028|L02_C024|L02_C023
4,part_B,2,L02_C023,OPTIMAL,L02_C023,L02_C015,112.000000,0.062222,0.141667,0.420000,0.623889,0.623889,0.000000,0.000000,0.592593,L02_C023|L02_C024|L02_C028|L02_C027|L02_C026|L02_C025|L02_C021|L02_C022|L02_C020|L02_C019|L02_C017|L02_C018|L02_C016|L02_C009|L02_C010|L02_C011|L02_C012|L02_C013|L02_C014|L02_C007|L02_C006|L02_C005|L02_C004|L02_C003|L02_C002|L02_C001|L02_C008|L02_C015
4,part_B,2,L02_C024,OPTIMAL,L02_C024,L02_C017,112.000000,0.062222,0.141667,0.420000,0.623889,0.623889,0.000000,0.000000,0.814815,L02_C024|L02_C028|L02_C027|L02_C023|L02_C022|L02_C026|L02_C025|L02_C021|L02_C019|L02_C020|L02_C018|L02_C016|L02_C009|L02_C010|L02_C011|L02_C012|L02_C013|L02_C014|L02_C007|L02_C006|L02_C005|L02_C004|L02_C003|L02_C002|L02_C001|L02_C008|L02_C015|L02_C017
4,part_B,2,L02_C025,OPTIMAL,L02_C025,L02_C028,112.000000,0.062222,0.141667,0.420000,0.623889,0.623889,0.000000,0.000000,0.629630,L02_C025|L02_C021|L02_C019|L02_C017|L02_C015|L02_C008|L02_C001|L02_C002|L02_C003|L02_C004|L02_C005|L02_C006|L02_C007|L02_C014|L02_C013|L02_C012|L02_C011|L02_C010|L02_C009|L02_C016|L02_C018|L02_C020|L02_C022|L02_C026|L02_C027|L02_C023|L02_C024|L02_C028
4,part_B,2,L02_C026,OPTIMAL,L02_C026,L02_C027,112.000000,0.062222,0.141667,0.420000,0.623889,0.623889,0.000000,0.000000,0.592593,L02_C026|L02_C025|L02_C021|L02_C019|L02_C017|L02_C015|L02_C008|L02_C001|L02_C002|L02_C003|L02_C004|L02_C005|L02_C006|L02_C007|L02_C014|L02_C013|L02_C012|L02_C011|L02_C010|L02_C009|L02_C016|L02_C018|L02_C020|L02_C022|L02_C023|L02_C024|L02_C028|L02_C027
4,part_B,2,L02_C027,OPTIMAL,L02_C027,L02_C014,112.000000,0.062222,0.141667,0.420000,0.623889,0.623889,0.000000,0.000000,0.703704,L02_C027|L02_C028|L02_C024|L02_C023|L02_C022|L02_C026|L02_C025|L02_C021|L02_C019|L02_C020|L02_C018|L02_C017|L02_C015|L02_C016|L02_C009|L02_C008|L02_C001|L02_C002|L02_C003|L02_C010|L02_C011|L02_C004|L02_C005|L02_C012|L02_C013|L02_C006|L02_C007|L02_C014
4,part_B,2,L02_C028,OPTIMAL,L02_C028,L02_C007,112.000000,0.062222,0.141667,0.420000,0.623889,0.623889,0.000000,0.000000,0.111111,L02_C028|L02_C024|L02_C023|L02_C027|L02_C026|L02_C025|L02_C021|L02_C022|L02_C020|L02_C019|L02_C017|L02_C018|L02_C016|L02_C015|L02_C008|L02_C001|L02_C002|L02_C009|L02_C010|L02_C003|L02_C004|L02_C011|L02_C012|L02_C005|L02_C006|L02_C013|L02_C014|L02_C007
5,part_A,3,L03_C001,OPTIMAL,L03_C001,L03_C011,152.000000,0.084444,0.234000,0.585000,0.903444,0.903444,0.000000,0.000000,0.578947,L03_C001|L03_C006|L03_C007|L03_C002|L03_C003|L03_C004|L03_C005|L03_C010|L03_C015|L03_C019|L03_C018|L03_C014|L03_C009|L03_C008|L03_C013|L03_C012|L03_C017|L03_C021|L03_C022|L03_C023|L03_C024|L03_C029|L03_C034|L03_C039|L03_C038|L03_C033|L03_C028|L03_C027|L03_C026|L03_C031|L03_C032|L03_C037|L03_C036|L03_C035|L03_C030|L03_C025|L03_C020|L03_C016|L03_C011
5,part_A,3,L03_C002,OPTIMAL,L03_C002,L03_C022,153.656900,0.085365,0.234000,0.585000,0.904365,0.903444,0.000920,0.101888,0.447368,L03_C002|L03_C003|L03_C004|L03_C005|L03_C010|L03_C009|L03_C008|L03_C007|L03_C001|L03_C006|L03_C011|L03_C016|L03_C020|L03_C025|L03_C030|L03_C035|L03_C036|L03_C031|L03_C026|L03_C021|L03_C017|L03_C012|L03_C013|L03_C014|L03_C015|L03_C019|L03_C018|L03_C023|L03_C024|L03_C029|L03_C028|L03_C033|L03_C034|L03_C039|L03_C038|L03_C037|L03_C032|L03_C027|L03_C022
5,part_A,3,L03_C003,OPTIMAL,L03_C003,L03_C020,152.000000,0.084444,0.234000,0.585000,0.903444,0.903444,0.000000,0.000000,0.657895,L03_C003|L03_C002|L03_C001|L03_C006|L03_C007|L03_C008|L03_C009|L03_C004|L03_C005|L03_C010|L03_C015|L03_C014|L03_C013|L03_C012|L03_C011|L03_C016|L03_C017|L03_C021|L03_C022|L03_C023|L03_C018|L03_C019|L03_C024|L03_C029|L03_C028|L03_C027|L03_C032|L03_C033|L03_C034|L03_C039|L03_C038|L03_C037|L03_C036|L03_C035|L03_C030|L03_C031|L03_C026|L03_C025|L03_C020
5,part_A,3,L03_C004,OPTIMAL,L03_C004,L03_C005,153.656900,0.085365,0.234000,0.585000,0.904365,0.903444,0.000920,0.101888,0.815789,L03_C004|L03_C003|L03_C002|L03_C001|L03_C006|L03_C007|L03_C008|L03_C013|L03_C012|L03_C011|L03_C016|L03_C017|L03_C021|L03_C020|L03_C025|L03_C030|L03_C035|L03_C036|L03_C037|L03_C038|L03_C039|L03_C034|L03_C029|L03_C028|L03_C033|L03_C032|L03_C031|L03_C026|L03_C027|L03_C022|L03_C023|L03_C024|L03_C019|L03_C018|L03_C014|L03_C009|L03_C015|L03_C010|L03_C005
5,part_A,3,L03_C005,OPTIMAL,L03_C005,L03_C015,152.000000,0.084444,0.234000,0.585000,0.903444,0.903444,0.000000,0.000000,0.736842,L03_C005|L03_C004|L03_C003|L03_C002|L03_C001|L03_C006|L03_C007|L03_C008|L03_C013|L03_C012|L03_C011|L03_C016|L03_C017|L03_C021|L03_C020|L03_C025|L03_C026|L03_C031|L03_C030|L03_C035|L03_C036|L03_C037|L03_C032|L03_C033|L03_C038|L03_C039|L03_C034|L03_C029|L03_C028|L03_C027|L03_C022|L03_C023|L03_C024|L03_C019|L03_C018|L03_C014|L03_C009|L03_C010|L03_C015
5,part_A,3,L03_C006,OPTIMAL,L03_C006,L03_C013,153.656900,0.085365,0.234000,0.585000,0.904365,0.903444,0.000920,0.101888,0.578947,L03_C006|L03_C001|L03_C002|L03_C007|L03_C008|L03_C003|L03_C004|L03_C005|L03_C010|L03_C009|L03_C014|L03_C018|L03_C015|L03_C019|L03_C024|L03_C029|L03_C028|L03_C023|L03_C022|L03_C027|L03_C026|L03_C031|L03_C032|L03_C033|L03_C034|L03_C039|L03_C038|L03_C037|L03_C036|L03_C035|L03_C030|L03_C025|L03_C020|L03_C021|L03_C017|L03_C016|L03_C011|L03_C012|L03_C013
5,part_A,3,L03_C007,OPTIMAL,L03_C007,L03_C005,152.000000,0.084444,0.234000,0.585000,0.903444,0.903444,0.000000,0.000000,0.842105,L03_C007|L03_C002|L03_C001|L03_C006|L03_C011|L03_C016|L03_C020|L03_C025|L03_C026|L03_C031|L03_C030|L03_C035|L03_C036|L03_C037|L03_C038|L03_C039|L03_C034|L03_C033|L03_C032|L03_C027|L03_C028|L03_C029|L03_C024|L03_C019|L03_C015|L03_C010|L03_C009|L03_C014|L03_C018|L03_C023|L03_C022|L03_C021|L03_C017|L03_C012|L03_C013|L03_C008|L03_C003|L03_C004|L03_C005
5,part_A,3,L03_C008,OPTIMAL,L03_C008,L03_C003,153.656900,0.085365,0.234000,0.585000,0.904365,0.903444,0.000920,0.101888,0.921053,L03_C008|L03_C013|L03_C012|L03_C007|L03_C002|L03_C001|L03_C006|L03_C011|L03_C016|L03_C017|L03_C021|L03_C020|L03_C025|L03_C026|L03_C022|L03_C027|L03_C028|L03_C033|L03_C032|L03_C031|L03_C030|L03_C035|L03_C036|L03_C037|L03_C038|L03_C039|L03_C034|L03_C029|L03_C024|L03_C023|L03_C018|L03_C019|L03_C015|L03_C014|L03_C009|L03_C010|L03_C005|L03_C004|L03_C003
5,part_A,3,L03_C009,OPTIMAL,L03_C009,L03_C022,152.000000,0.084444,0.234000,0.585000,0.903444,0.903444,0.000000,0.000000,0.684211,L03_C009|L03_C008|L03_C007|L03_C006|L03_C001|L03_C002|L03_C003|L03_C004|L03_C005|L03_C010|L03_C015|L03_C019|L03_C018|L03_C014|L03_C013|L03_C012|L03_C011|L03_C016|L03_C017|L03_C021|L03_C020|L03_C025|L03_C026|L03_C031|L03_C030|L03_C035|L03_C036|L03_C037|L03_C032|L03_C027|L03_C028|L03_C033|L03_C038|L03_C039|L03_C034|L03_C029|L03_C024|L03_C023|L03_C022
5,part_A,3,L03_C010,OPTIMAL,L03_C010,L03_C009,153.656900,0.085365,0.234000,0.585000,0.904365,0.903444,0.000920,0.101888,0.921053,L03_C010|L03_C005|L03_C004|L03_C003|L03_C002|L03_C001|L03_C006|L03_C011|L03_C016|L03_C017|L03_C021|L03_C022|L03_C027|L03_C028|L03_C033|L03_C032|L03_C031|L03_C026|L03_C020|L03_C025|L03_C030|L03_C035|L03_C036|L03_C037|L03_C038|L03_C039|L03_C034|L03_C029|L03_C024|L03_C023|L03_C018|L03_C019|L03_C015|L03_C014|L03_C013|L03_C012|L03_C007|L03_C008|L03_C009
5,part_A,3,L03_C011,OPTIMAL,L03_C011,L03_C013,152.000000,0.084444,0.234000,0.585000,0.903444,0.903444,0.000000,0.000000,0.868421,L03_C011|L03_C016|L03_C020|L03_C025|L03_C030|L03_C035|L03_C036|L03_C037|L03_C038|L03_C039|L03_C034|L03_C033|L03_C032|L03_C031|L03_C026|L03_C027|L03_C028|L03_C029|L03_C024|L03_C019|L03_C015|L03_C010|L03_C005|L03_C004|L03_C003|L03_C002|L03_C001|L03_C006|L03_C007|L03_C012|L03_C017|L03_C021|L03_C022|L03_C023|L03_C018|L03_C014|L03_C009|L03_C008|L03_C013
5,part_A,3,L03_C012,OPTIMAL,L03_C012,L03_C015,153.656900,0.085365,0.234000,0.585000,0.904365,0.903444,0.000920,0.101888,0.657895,L03_C012|L03_C017|L03_C016|L03_C011|L03_C007|L03_C006|L03_C001|L03_C002|L03_C003|L03_C004|L03_C005|L03_C010|L03_C009|L03_C008|L03_C013|L03_C014|L03_C018|L03_C023|L03_C022|L03_C027|L03_C026|L03_C021|L03_C020|L03_C025|L03_C030|L03_C035|L03_C036|L03_C031|L03_C032|L03_C037|L03_C038|L03_C039|L03_C034|L03_C033|L03_C028|L03_C029|L03_C024|L03_C019|L03_C015
5,part_A,3,L03_C013,OPTIMAL,L03_C013,L03_C001,152.000000,0.084444,0.234000,0.585000,0.903444,0.903444,0.000000,0.000000,0.789474,L03_C013|L03_C012|L03_C007|L03_C006|L03_C011|L03_C016|L03_C017|L03_C021|L03_C020|L03_C025|L03_C026|L03_C031|L03_C030|L03_C035|L03_C036|L03_C037|L03_C032|L03_C033|L03_C038|L03_C039|L03_C034|L03_C029|L03_C028|L03_C027|L03_C022|L03_C023|L03_C024|L03_C019|L03_C018|L03_C014|L03_C015|L03_C010|L03_C005|L03_C004|L03_C009|L03_C008|L03_C003|L03_C002|L03_C001
