scheme_name,schedule_index,part_id,layer_id,visit_step,cell_id,travel_distance_mm,travel_time_s,scan_time_s,laser_on_time_s,scan_completion_time_s
serpentine,7,part_A,4,19,L04_C013,4.000000,0.002222,0.005667,0.015000,0.438667
serpentine,7,part_A,4,20,L04_C022,8.000000,0.004444,0.005667,0.015000,0.463778
serpentine,7,part_A,4,21,L04_C027,4.000000,0.002222,0.006667,0.015000,0.487667
serpentine,7,part_A,4,22,L04_C032,4.000000,0.002222,0.006667,0.015000,0.511556
serpentine,7,part_A,4,23,L04_C037,4.000000,0.002222,0.005667,0.015000,0.534444
serpentine,7,part_A,4,24,L04_C038,4.000000,0.002222,0.005667,0.015000,0.557333
serpentine,7,part_A,4,25,L04_C033,4.000000,0.002222,0.006667,0.015000,0.581222
serpentine,7,part_A,4,26,L04_C028,4.000000,0.002222,0.006667,0.015000,0.605111
serpentine,7,part_A,4,27,L04_C023,4.000000,0.002222,0.006667,0.015000,0.629000
serpentine,7,part_A,4,28,L04_C018,4.000000,0.002222,0.005667,0.015000,0.651889
serpentine,7,part_A,4,29,L04_C014,4.000000,0.002222,0.006667,0.015000,0.675778
serpentine,7,part_A,4,30,L04_C009,4.000000,0.002222,0.006667,0.015000,0.699667
serpentine,7,part_A,4,31,L04_C004,4.000000,0.002222,0.005667,0.015000,0.722556
serpentine,7,part_A,4,32,L04_C005,4.000000,0.002222,0.005667,0.015000,0.745444
serpentine,7,part_A,4,33,L04_C010,4.000000,0.002222,0.005667,0.015000,0.768333
serpentine,7,part_A,4,34,L04_C015,4.000000,0.002222,0.005667,0.015000,0.791222
serpentine,7,part_A,4,35,L04_C019,4.000000,0.002222,0.005667,0.015000,0.814111
serpentine,7,part_A,4,36,L04_C024,4.000000,0.002222,0.005667,0.015000,0.837000
serpentine,7,part_A,4,37,L04_C029,4.000000,0.002222,0.005667,0.015000,0.859889
serpentine,7,part_A,4,38,L04_C034,4.000000,0.002222,0.005667,0.015000,0.882778
serpentine,7,part_A,4,39,L04_C039,4.000000,0.002222,0.005667,0.015000,0.905667
serpentine,8,part_B,4,1,L04_C001,0.000000,0.000000,0.005000,0.015000,0.020000
serpentine,8,part_B,4,2,L04_C007,4.000000,0.002222,0.005000,0.015000,0.042222
serpentine,8,part_B,4,3,L04_C013,4.000000,0.002222,0.005000,0.015000,0.064444
serpentine,8,part_B,4,4,L04_C015,4.000000,0.002222,0.005000,0.015000,0.086667
serpentine,8,part_B,4,5,L04_C017,4.000000,0.002222,0.005000,0.015000,0.108889
serpentine,8,part_B,4,6,L04_C019,4.000000,0.002222,0.005000,0.015000,0.131111
serpentine,8,part_B,4,7,L04_C023,4.000000,0.002222,0.005000,0.015000,0.153333
serpentine,8,part_B,4,8,L04_C024,4.000000,0.002222,0.005000,0.015000,0.175556
serpentine,8,part_B,4,9,L04_C020,4.000000,0.002222,0.005000,0.015000,0.197778
serpentine,8,part_B,4,10,L04_C018,4.000000,0.002222,0.005000,0.015000,0.220000
serpentine,8,part_B,4,11,L04_C016,4.000000,0.002222,0.005000,0.015000,0.242222
serpentine,8,part_B,4,12,L04_C014,4.000000,0.002222,0.005000,0.015000,0.264444
serpentine,8,part_B,4,13,L04_C008,4.000000,0.002222,0.006667,0.015000,0.288333
serpentine,8,part_B,4,14,L04_C002,4.000000,0.002222,0.005000,0.015000,0.310556
serpentine,8,part_B,4,15,L04_C003,4.000000,0.002222,0.005000,0.015000,0.332778
serpentine,8,part_B,4,16,L04_C009,4.000000,0.002222,0.005000,0.015000,0.355000
serpentine,8,part_B,4,17,L04_C025,20.396100,0.011331,0.005000,0.015000,0.386331
serpentine,8,part_B,4,18,L04_C021,4.000000,0.002222,0.005000,0.015000,0.408553
serpentine,8,part_B,4,19,L04_C010,16.000000,0.008889,0.005000,0.015000,0.437442
serpentine,8,part_B,4,20,L04_C004,4.000000,0.002222,0.005000,0.015000,0.459664
serpentine,8,part_B,4,21,L04_C005,4.000000,0.002222,0.005000,0.015000,0.481887
serpentine,8,part_B,4,22,L04_C011,4.000000,0.002222,0.005000,0.015000,0.504109
serpentine,8,part_B,4,23,L04_C022,16.000000,0.008889,0.005000,0.015000,0.532998
serpentine,8,part_B,4,24,L04_C026,4.000000,0.002222,0.005000,0.015000,0.555220
serpentine,8,part_B,4,25,L04_C012,20.396100,0.011331,0.005000,0.015000,0.586551
serpentine,8,part_B,4,26,L04_C006,4.000000,0.002222,0.005000,0.015000,0.608773
serpentine,9,part_A,5,1,L05_C001,0.000000,0.000000,0.005667,0.015000,0.020667
serpentine,9,part_A,5,2,L05_C006,4.000000,0.002222,0.005667,0.015000,0.043556
serpentine,9,part_A,5,3,L05_C011,4.000000,0.002222,0.005667,0.015000,0.066444
serpentine,9,part_A,5,4,L05_C016,4.000000,0.002222,0.005667,0.015000,0.089333
serpentine,9,part_A,5,5,L05_C021,4.000000,0.002222,0.005667,0.015000,0.112222
serpentine,9,part_A,5,6,L05_C025,4.000000,0.002222,0.005667,0.015000,0.135111
serpentine,9,part_A,5,7,L05_C030,4.000000,0.002222,0.005667,0.015000,0.158000
serpentine,9,part_A,5,8,L05_C035,4.000000,0.002222,0.005667,0.015000,0.180889
serpentine,9,part_A,5,9,L05_C036,4.000000,0.002222,0.005667,0.015000,0.203778
serpentine,9,part_A,5,10,L05_C031,4.000000,0.002222,0.006667,0.015000,0.227667
serpentine,9,part_A,5,11,L05_C026,4.000000,0.002222,0.006667,0.015000,0.251556
serpentine,9,part_A,5,12,L05_C022,4.000000,0.002222,0.005667,0.015000,0.274444
serpentine,9,part_A,5,13,L05_C017,4.000000,0.002222,0.006667,0.015000,0.298333
serpentine,9,part_A,5,14,L05_C012,4.000000,0.002222,0.006667,0.015000,0.322222
serpentine,9,part_A,5,15,L05_C007,4.000000,0.002222,0.006667,0.015000,0.346111
serpentine,9,part_A,5,16,L05_C002,4.000000,0.002222,0.005667,0.015000,0.369000
serpentine,9,part_A,5,17,L05_C003,4.000000,0.002222,0.005667,0.015000,0.391889
serpentine,9,part_A,5,18,L05_C008,4.000000,0.002222,0.006667,0.015000,0.415778
serpentine,9,part_A,5,19,L05_C013,4.000000,0.002222,0.006667,0.015000,0.439667
serpentine,9,part_A,5,20,L05_C018,4.000000,0.002222,0.005667,0.015000,0.462556
serpentine,9,part_A,5,21,L05_C027,8.000000,0.004444,0.005667,0.015000,0.487667
serpentine,9,part_A,5,22,L05_C032,4.000000,0.002222,0.006667,0.015000,0.511556
serpentine,9,part_A,5,23,L05_C037,4.000000,0.002222,0.005667,0.015000,0.534444
serpentine,9,part_A,5,24,L05_C038,4.000000,0.002222,0.005667,0.015000,0.557333
serpentine,9,part_A,5,25,L05_C033,4.000000,0.002222,0.006667,0.015000,0.581222
serpentine,9,part_A,5,26,L05_C028,4.000000,0.002222,0.006667,0.015000,0.605111
serpentine,9,part_A,5,27,L05_C023,4.000000,0.002222,0.005667,0.015000,0.628000
serpentine,9,part_A,5,28,L05_C019,4.000000,0.002222,0.006667,0.015000,0.651889
serpentine,9,part_A,5,29,L05_C014,4.000000,0.002222,0.006667,0.015000,0.675778
serpentine,9,part_A,5,30,L05_C009,4.000000,0.002222,0.006667,0.015000,0.699667
serpentine,9,part_A,5,31,L05_C004,4.000000,0.002222,0.005667,0.015000,0.722556
serpentine,9,part_A,5,32,L05_C005,4.000000,0.002222,0.005667,0.015000,0.745444
serpentine,9,part_A,5,33,L05_C010,4.000000,0.002222,0.005667,0.015000,0.768333
serpentine,9,part_A,5,34,L05_C015,4.000000,0.002222,0.005667,0.015000,0.791222
serpentine,9,part_A,5,35,L05_C020,4.000000,0.002222,0.005667,0.015000,0.814111
serpentine,9,part_A,5,36,L05_C024,4.000000,0.002222,0.005667,0.015000,0.837000
serpentine,9,part_A,5,37,L05_C029,4.000000,0.002222,0.005667,0.015000,0.859889
serpentine,9,part_A,5,38,L05_C034,4.000000,0.002222,0.005667,0.015000,0.882778
serpentine,9,part_A,5,39,L05_C039,4.000000,0.002222,0.005667,0.015000,0.905667
serpentine,10,part_B,5,1,L05_C001,0.000000,0.000000,0.005000,0.015000,0.020000
serpentine,10,part_B,5,2,L05_C007,4.000000,0.002222,0.005000,0.015000,0.042222
serpentine,10,part_B,5,3,L05_C013,4.000000,0.002222,0.005000,0.015000,0.064444
serpentine,10,part_B,5,4,L05_C015,4.000000,0.002222,0.005000,0.015000,0.086667
serpentine,10,part_B,5,5,L05_C017,4.000000,0.002222,0.005000,0.015000,0.108889
serpentine,10,part_B,5,6,L05_C019,4.000000,0.002222,0.005000,0.015000,0.131111
serpentine,10,part_B,5,7,L05_C023,4.000000,0.002222,0.005000,0.015000,0.153333
serpentine,10,part_B,5,8,L05_C024,4.000000,0.002222,0.005000,0.015000,0.175556
serpentine,10,part_B,5,9,L05_C020,4.000000,0.002222,0.005000,0.015000,0.197778
serpentine,10,part_B,5,10,L05_C018,4.000000,0.002222,0.005000,0.015000,0.220000
serpentine,10,part_B,5,11,L05_C016,4.000000,0.002222,0.005000,0.015000,0.242222
serpentine,10,part_B,5,12,L05_C014,4.000000,0.002222,0.005000,0.015000,0.264444
serpentine,10,part_B,5,13,L05_C008,4.000000,0.002222,0.006667,0.015000,0.288333
serpentine,10,part_B,5,14,L05_C002,4.000000,0.002222,0.005000,0.015000,0.310556
serpentine,10,part_B,5,15,L05_C003,4.000000,0.002222,0.005000,0.015000,0.332778
serpentine,10,part_B,5,16,L05_C009,4.000000,0.002222,0.005000,0.015000,0.355000
serpentine,10,part_B,5,17,L05_C025,20.396100,0.011331,0.005000,0.015000,0.386331
serpentine,10,part_B,5,18,L05_C021,4.000000,0.002222,0.005000,0.015000,0.408553
serpentine,10,part_B,5,19,L05_C010,16.000000,0.008889,0.005000,0.015000,0.437442
serpentine,10,part_B,5,20,L05_C004,4.000000,0.002222,0.005000,0.015000,0.459664
serpentine,10,part_B,5,21,L05_C005,4.000000,0.002222,0.005000,0.015000,0.481887
serpentine,10,part_B,5,22,L05_C011,4.000000,0.002222,0.005000,0.015000,0.504109
serpentine,10,part_B,5,23,L05_C022,16.000000,0.008889,0.005000,0.015000,0.532998
serpentine,10,part_B,5,24,L05_C026,4.000000,0.002222,0.005000,0.015000,0.555220
serpentine,10,part_B,5,25,L05_C012,20.396100,0.011331,0.005000,0.015000,0.586551
serpentine,10,part_B,5,26,L05_C006,4.000000,0.002222,0.005000,0.015000,0.608773
serpentine,11,part_A,6,1,L06_C001,0.000000,0.000000,0.005667,0.015000,0.020667
serpentine,11,part_A,6,2,L06_C006,4.000000,0.002222,0.005667,0.015000,0.043556
serpentine,11,part_A,6,3,L06_C011,4.000000,0.002222,0.005667,0.015000,0.066444
serpentine,11,part_A,6,4,L06_C016,4.000000,0.002222,0.005667,0.015000,0.089333
serpentine,11,part_A,6,5,L06_C021,4.000000,0.002222,0.005667,0.015000,0.112222
serpentine,11,part_A,6,6,L06_C025,4.000000,0.002222,0.005667,0.015000,0.135111
serpentine,11,part_A,6,7,L06_C030,4.000000,0.002222,0.005667,0.015000,0.158000
serpentine,11,part_A,6,8,L06_C035,4.000000,0.002222,0.005667,0.015000,0.180889
serpentine,11,part_A,6,9,L06_C036,4.000000,0.002222,0.005667,0.015000,0.203778
serpentine,11,part_A,6,10,L06_C031,4.000000,0.002222,0.006667,0.015000,0.227667
serpentine,11,part_A,6,11,L06_C026,4.000000,0.002222,0.006667,0.015000,0.251556
serpentine,11,part_A,6,12,L06_C022,4.000000,0.002222,0.005667,0.015000,0.274444
serpentine,11,part_A,6,13,L06_C017,4.000000,0.002222,0.006667,0.015000,0.298333
serpentine,11,part_A,6,14,L06_C012,4.000000,0.002222,0.006667,0.015000,0.322222
serpentine,11,part_A,6,15,L06_C007,4.000000,0.002222,0.006667,0.015000,0.346111
serpentine,11,part_A,6,16,L06_C002,4.000000,0.002222,0.005667,0.015000,0.369000
serpentine,11,part_A,6,17,L06_C003,4.000000,0.002222,0.005667,0.015000,0.391889
serpentine,11,part_A,6,18,L06_C008,4.000000,0.002222,0.006667,0.015000,0.415778
serpentine,11,part_A,6,19,L06_C013,4.000000,0.002222,0.006667,0.015000,0.439667
serpentine,11,part_A,6,20,L06_C018,4.000000,0.002222,0.005667,0.015000,0.462556
serpentine,11,part_A,6,21,L06_C027,8.000000,0.004444,0.005667,0.015000,0.487667
serpentine,11,part_A,6,22,L06_C032,4.000000,0.002222,0.006667,0.015000,0.511556
serpentine,11,part_A,6,23,L06_C037,4.000000,0.002222,0.005667,0.015000,0.534444
serpentine,11,part_A,6,24,L06_C038,4.000000,0.002222,0.005667,0.015000,0.557333
serpentine,11,part_A,6,25,L06_C033,4.000000,0.002222,0.006667,0.015000,0.581222
serpentine,11,part_A,6,26,L06_C028,4.000000,0.002222,0.006667,0.015000,0.605111
serpentine,11,part_A,6,27,L06_C023,4.000000,0.002222,0.005667,0.015000,0.628000
serpentine,11,part_A,6,28,L06_C019,4.000000,0.002222,0.006667,0.015000,0.651889
serpentine,11,part_A,6,29,L06_C014,4.000000,0.002222,0.006667,0.015000,0.675778
serpentine,11,part_A,6,30,L06_C009,4.000000,0.002222,0.006667,0.015000,0.699667
serpentine,11,part_A,6,31,L06_C004,4.000000,0.002222,0.005667,0.015000,0.722556
serpentine,11,part_A,6,32,L06_C005,4.000000,0.002222,0.005667,0.015000,0.745444
serpentine,11,part_A,6,33,L06_C010,4.000000,0.002222,0.005667,0.015000,0.768333
serpentine,11,part_A,6,34,L06_C015,4.000000,0.002222,0.005667,0.015000,0.791222
serpentine,11,part_A,6,35,L06_C020,4.000000,0.002222,0.005667,0.015000,0.814111
serpentine,11,part_A,6,36,L06_C024,4.000000,0.002222,0.005667,0.015000,0.837000
serpentine,11,part_A,6,37,L06_C029,4.000000,0.002222,0.005667,0.015000,0.859889
serpentine,11,part_A,6,38,L06_C034,4.000000,0.002222,0.005667,0.015000,0.882778
serpentine,11,part_A,6,39,L06_C039,4.000000,0.002222,0.005667,0.015000,0.905667
serpentine,12,part_B,6,1,L06_C001,0.000000,0.000000,0.005000,0.015000,0.020000
serpentine,12,part_B,6,2,L06_C007,4.000000,0.002222,0.005000,0.015000,0.042222
serpentine,12,part_B,6,3,L06_C013,4.000000,0.002222,0.005000,0.015000,0.064444
serpentine,12,part_B,6,4,L06_C015,4.000000,0.002222,0.005000,0.015000,0.086667
serpentine,12,part_B,6,5,L06_C017,4.000000,0.002222,0.005000,0.015000,0.108889
serpentine,12,part_B,6,6,L06_C019,4.000000,0.002222,0.005000,0.015000,0.131111
serpentine,12,part_B,6,7,L06_C023,4.000000,0.002222,0.005000,0.015000,0.153333
serpentine,12,part_B,6,8,L06_C024,4.000000,0.002222,0.005000,0.015000,0.175556
serpentine,12,part_B,6,9,L06_C020,4.000000,0.002222,0.005000,0.015000,0.197778
serpentine,12,part_B,6,10,L06_C018,4.000000,0.002222,0.005000,0.015000,0.220000
serpentine,12,part_B,6,11,L06_C016,4.000000,0.002222,0.005000,0.015000,0.242222
serpentine,12,part_B,6,12,L06_C014,4.000000,0.002222,0.005000,0.015000,0.264444
serpentine,12,part_B,6,13,L06_C008,4.000000,0.002222,0.006667,0.015000,0.288333
serpentine,12,part_B,6,14,L06_C002,4.000000,0.002222,0.005000,0.015000,0.310556
serpentine,12,part_B,6,15,L06_C003,4.000000,0.002222,0.005000,0.015000,0.332778
serpentine,12,part_B,6,16,L06_C009,4.000000,0.002222,0.005000,0.015000,0.355000
serpentine,12,part_B,6,17,L06_C025,20.396100,0.011331,0.005000,0.015000,0.386331
serpentine,12,part_B,6,18,L06_C021,4.000000,0.002222,0.005000,0.015000,0.408553
serpentine,12,part_B,6,19,L06_C010,16.000000,0.008889,0.005000,0.015000,0.437442
serpentine,12,part_B,6,20,L06_C004,4.000000,0.002222,0.005000,0.015000,0.459664
serpentine,12,part_B,6,21,L06_C005,4.000000,0.002222,0.005000,0.015000,0.481887
serpentine,12,part_B,6,22,L06_C011,4.000000,0.002222,0.005000,0.015000,0.504109
serpentine,12,part_B,6,23,L06_C022,16.000000,0.008889,0.005000,0.015000,0.532998
serpentine,12,part_B,6,24,L06_C026,4.000000,0.002222,0.005000,0.015000,0.555220
serpentine,12,part_B,6,25,L06_C012,20.396100,0.011331,0.005000,0.015000,0.586551
serpentine,12,part_B,6,26,L06_C006,4.000000,0.002222,0.005000,0.015000,0.608773
center_out,1,part_A,1,1,L01_C017,0.000000,0.000000,0.005667,0.015000,0.020667
center_out,1,part_A,1,2,L01_C021,4.000000,0.002222,0.005667,0.015000,0.043556
center_out,1,part_A,1,3,L01_C018,8.944300,0.004969,0.005667,0.015000,0.069191
center_out,1,part_A,1,4,L01_C022,4.000000,0.002222,0.005667,0.015000,0.092080
center_out,1,part_A,1,5,L01_C013,8.944300,0.004969,0.005667,0.015000,0.117716
center_out,1,part_A,1,6,L01_C026,12.000000,0.006667,0.005667,0.015000,0.145049
center_out,1,part_A,1,7,L01_C012,12.649100,0.007027,0.006667,0.015000,0.173743
center_out,1,part_A,1,8,L01_C025,12.000000,0.006667,0.006667,0.015000,0.202076
center_out,1,part_A,1,9,L01_C014,14.422200,0.008012,0.006667,0.015000,0.231756
center_out,1,part_A,1,10,L01_C027,12.000000,0.006667,0.006667,0.015000,0.260089
center_out,1,part_A,1,11,L01_C016,14.422200,0.008012,0.005667,0.015000,0.288768
center_out,1,part_A,1,12,L01_C020,4.000000,0.002222,0.005667,0.015000,0.311657
center_out,1,part_A,1,13,L01_C019,16.492400,0.009162,0.005667,0.015000,0.341486
center_out,1,part_A,1,14,L01_C023,4.000000,0.002222,0.005667,0.015000,0.364375
center_out,1,part_A,1,15,L01_C011,17.888500,0.009938,0.005667,0.015000,0.394979
center_out,1,part_A,1,16,L01_C024,12.000000,0.006667,0.005667,0.015000,0.422313
center_out,1,part_A,1,17,L01_C008,17.888500,0.009938,0.006667,0.015000,0.453918
center_out,1,part_A,1,18,L01_C031,20.000000,0.011111,0.006667,0.015000,0.486695
center_out,1,part_A,1,19,L01_C015,17.888500,0.009938,0.005667,0.015000,0.517300
center_out,1,part_A,1,20,L01_C028,12.000000,0.006667,0.005667,0.015000,0.544633
center_out,1,part_A,1,21,L01_C007,20.000000,0.011111,0.006667,0.015000,0.577411
center_out,1,part_A,1,22,L01_C030,20.000000,0.011111,0.006667,0.015000,0.610189
center_out,1,part_A,1,23,L01_C009,21.540700,0.011967,0.006667,0.015000,0.643823
center_out,1,part_A,1,24,L01_C032,20.000000,0.011111,0.006667,0.015000,0.676600
center_out,1,part_A,1,25,L01_C006,23.323800,0.012958,0.005667,0.015000,0.710225
center_out,1,part_A,1,26,L01_C029,20.000000,0.011111,0.005667,0.015000,0.742003
center_out,1,part_A,1,27,L01_C010,25.612500,0.014229,0.005667,0.015000,0.776898
center_out,1,part_A,1,28,L01_C033,20.000000,0.011111,0.005667,0.015000,0.808676
center_out,1,part_A,1,29,L01_C003,25.298200,0.014055,0.005667,0.015000,0.843397
center_out,1,part_A,1,30,L01_C036,28.000000,0.015556,0.005667,0.015000,0.879620
center_out,1,part_A,1,31,L01_C002,28.284300,0.015714,0.005667,0.015000,0.916000
center_out,1,part_A,1,32,L01_C035,28.000000,0.015556,0.005667,0.015000,0.952222
center_out,1,part_A,1,33,L01_C004,29.120400,0.016178,0.005667,0.015000,0.989067
center_out,1,part_A,1,34,L01_C037,28.000000,0.015556,0.005667,0.015000,1.025289
center_out,1,part_A,1,35,L01_C001,30.463100,0.016924,0.005667,0.015000,1.062879
center_out,1,part_A,1,36,L01_C034,28.000000,0.015556,0.005667,0.015000,1.099102
center_out,1,part_A,1,37,L01_C005,32.249000,0.017916,0.005667,0.015000,1.137684
center_out,1,part_A,1,38,L01_C038,28.000000,0.015556,0.005667,0.015000,1.173907
center_out,2,part_B,1,1,L01_C016,0.000000,0.000000,0.005000,0.015000,0.020000
center_out,2,part_B,1,2,L01_C018,4.000000,0.002222,0.005000,0.015000,0.042222
center_out,2,part_B,1,3,L01_C010,8.944300,0.004969,0.005000,0.015000,0.067191
center_out,2,part_B,1,4,L01_C011,4.000000,0.002222,0.005000,0.015000,0.089414
center_out,2,part_B,1,5,L01_C009,8.000000,0.004444,0.006667,0.015000,0.115525
center_out,2,part_B,1,6,L01_C020,12.000000,0.006667,0.005000,0.015000,0.142191
center_out,2,part_B,1,7,L01_C015,8.944300,0.004969,0.005000,0.015000,0.167160
center_out,2,part_B,1,8,L01_C017,4.000000,0.002222,0.005000,0.015000,0.189383
center_out,2,part_B,1,9,L01_C012,17.888500,0.009938,0.005000,0.015000,0.219321
center_out,2,part_B,1,10,L01_C003,8.944300,0.004969,0.005000,0.015000,0.244290
center_out,2,part_B,1,11,L01_C004,4.000000,0.002222,0.005000,0.015000,0.266512
center_out,2,part_B,1,12,L01_C008,12.649100,0.007027,0.005000,0.015000,0.293539
center_out,2,part_B,1,13,L01_C019,12.000000,0.006667,0.005000,0.015000,0.320206
center_out,2,part_B,1,14,L01_C023,12.649100,0.007027,0.005000,0.015000,0.347233
center_out,2,part_B,1,15,L01_C002,21.540700,0.011967,0.005000,0.015000,0.379200
center_out,2,part_B,1,16,L01_C022,20.000000,0.011111,0.005000,0.015000,0.410311
center_out,2,part_B,1,17,L01_C005,23.323800,0.012958,0.005000,0.015000,0.443269
center_out,2,part_B,1,18,L01_C024,20.000000,0.011111,0.005000,0.015000,0.474380
center_out,2,part_B,1,19,L01_C013,16.492400,0.009162,0.005000,0.015000,0.503543
center_out,2,part_B,1,20,L01_C001,20.396100,0.011331,0.005000,0.015000,0.534874
center_out,2,part_B,1,21,L01_C021,20.000000,0.011111,0.005000,0.015000,0.565985
center_out,2,part_B,1,22,L01_C027,12.649100,0.007027,0.005000,0.015000,0.593012
center_out,2,part_B,1,23,L01_C026,8.000000,0.004444,0.005000,0.015000,0.617457
center_out,2,part_B,1,24,L01_C006,28.844400,0.016025,0.005000,0.015000,0.653481
center_out,2,part_B,1,25,L01_C028,24.331100,0.013517,0.005000,0.015000,0.686998
center_out,2,part_B,1,26,L01_C014,21.540700,0.011967,0.005000,0.015000,0.718966
center_out,2,part_B,1,27,L01_C025,31.241000,0.017356,0.005000,0.015000,0.756322
center_out,2,part_B,1,28,L01_C007,33.941100,0.018856,0.005000,0.015000,0.795178
center_out,3,part_A,2,1,L02_C017,0.000000,0.000000,0.005667,0.015000,0.020667
center_out,3,part_A,2,2,L02_C021,4.000000,0.002222,0.005667,0.015000,0.043556
center_out,3,part_A,2,3,L02_C018,8.944300,0.004969,0.005667,0.015000,0.069191
center_out,3,part_A,2,4,L02_C022,4.000000,0.002222,0.005667,0.015000,0.092080
center_out,3,part_A,2,5,L02_C013,8.944300,0.004969,0.005667,0.015000,0.117716
center_out,3,part_A,2,6,L02_C026,12.000000,0.006667,0.005667,0.015000,0.145049
center_out,3,part_A,2,7,L02_C012,12.649100,0.007027,0.006667,0.015000,0.173743
center_out,3,part_A,2,8,L02_C025,12.000000,0.006667,0.006667,0.015000,0.202076
center_out,3,part_A,2,9,L02_C014,14.422200,0.008012,0.006667,0.015000,0.231756
center_out,3,part_A,2,10,L02_C027,12.000000,0.006667,0.006667,0.015000,0.260089
center_out,3,part_A,2,11,L02_C016,14.422200,0.008012,0.005667,0.015000,0.288768
center_out,3,part_A,2,12,L02_C020,4.000000,0.002222,0.005667,0.015000,0.311657
center_out,3,part_A,2,13,L02_C019,16.492400,0.009162,0.005667,0.015000,0.341486
center_out,3,part_A,2,14,L02_C023,4.000000,0.002222,0.005667,0.015000,0.364375
center_out,3,part_A,2,15,L02_C011,17.888500,0.009938,0.005667,0.015000,0.394979
center_out,3,part_A,2,16,L02_C024,12.000000,0.006667,0.005667,0.015000,0.422313
center_out,3,part_A,2,17,L02_C008,17.888500,0.009938,0.006667,0.015000,0.453918
center_out,3,part_A,2,18,L02_C031,20.000000,0.011111,0.006667,0.015000,0.486695
center_out,3,part_A,2,19,L02_C015,17.888500,0.009938,0.005667,0.015000,0.517300
center_out,3,part_A,2,20,L02_C028,12.000000,0.006667,0.005667,0.015000,0.544633
center_out,3,part_A,2,21,L02_C007,20.000000,0.011111,0.006667,0.015000,0.577411
center_out,3,part_A,2,22,L02_C030,20.000000,0.011111,0.006667,0.015000,0.610189
center_out,3,part_A,2,23,L02_C009,21.540700,0.011967,0.006667,0.015000,0.643823
center_out,3,part_A,2,24,L02_C032,20.000000,0.011111,0.006667,0.015000,0.676600
center_out,3,part_A,2,25,L02_C006,23.323800,0.012958,0.005667,0.015000,0.710225
center_out,3,part_A,2,26,L02_C029,20.000000,0.011111,0.005667,0.015000,0.742003
center_out,3,part_A,2,27,L02_C010,25.612500,0.014229,0.005667,0.015000,0.776898
center_out,3,part_A,2,28,L02_C033,20.000000,0.011111,0.005667,0.015000,0.808676
center_out,3,part_A,2,29,L02_C003,25.298200,0.014055,0.005667,0.015000,0.843397
center_out,3,part_A,2,30,L02_C036,28.000000,0.015556,0.005667,0.015000,0.879620
center_out,3,part_A,2,31,L02_C002,28.284300,0.015714,0.005667,0.015000,0.916000
center_out,3,part_A,2,32,L02_C035,28.000000,0.015556,0.005667,0.015000,0.952222
center_out,3,part_A,2,33,L02_C004,29.120400,0.016178,0.005667,0.015000,0.989067
center_out,3,part_A,2,34,L02_C037,28.000000,0.015556,0.005667,0.015000,1.025289
center_out,3,part_A,2,35,L02_C001,30.463100,0.016924,0.005667,0.015000,1.062879
center_out,3,part_A,2,36,L02_C034,28.000000,0.015556,0.005667,0.015000,1.099102
center_out,3,part_A,2,37,L02_C005,32.249000,0.017916,0.005667,0.015000,1.137684
center_out,3,part_A,2,38,L02_C038,28.000000,0.015556,0.005667,0.015000,1.173907
center_out,4,part_B,2,1,L02_C016,0.000000,0.000000,0.005000,0.015000,0.020000
center_out,4,part_B,2,2,L02_C018,4.000000,0.002222,0.005000,0.015000,0.042222
center_out,4,part_B,2,3,L02_C010,8.944300,0.004969,0.005000,0.015000,0.067191
center_out,4,part_B,2,4,L02_C011,4.000000,0.002222,0.005000,0.015000,0.089414
center_out,4,part_B,2,5,L02_C009,8.000000,0.004444,0.006667,0.015000,0.115525
center_out,4,part_B,2,6,L02_C020,12.000000,0.006667,0.005000,0.015000,0.142191
center_out,4,part_B,2,7,L02_C015,8.944300,0.004969,0.005000,0.015000,0.167160
center_out,4,part_B,2,8,L02_C017,4.000000,0.002222,0.005000,0.015000,0.189383
center_out,4,part_B,2,9,L02_C012,17.888500,0.009938,0.005000,0.015000,0.219321
center_out,4,part_B,2,10,L02_C003,8.944300,0.004969,0.005000,0.015000,0.244290
center_out,4,part_B,2,11,L02_C004,4.000000,0.002222,0.005000,0.015000,0.266512
center_out,4,part_B,2,12,L02_C008,12.649100,0.007027,0.005000,0.015000,0.293539
center_out,4,part_B,2,13,L02_C019,12.000000,0.006667,0.005000,0.015000,0.320206
center_out,4,part_B,2,14,L02_C023,12.649100,0.007027,0.005000,0.015000,0.347233
center_out,4,part_B,2,15,L02_C002,21.540700,0.011967,0.005000,0.015000,0.379200
center_out,4,part_B,2,16,L02_C022,20.000000,0.011111,0.005000,0.015000,0.410311
center_out,4,part_B,2,17,L02_C005,23.323800,0.012958,0.005000,0.015000,0.443269
center_out,4,part_B,2,18,L02_C024,20.000000,0.011111,0.005000,0.015000,0.474380
center_out,4,part_B,2,19,L02_C013,16.492400,0.009162,0.005000,0.015000,0.503543
center_out,4,part_B,2,20,L02_C001,20.396100,0.011331,0.005000,0.015000,0.534874
center_out,4,part_B,2,21,L02_C021,20.000000,0.011111,0.005000,0.015000,0.565985
center_out,4,part_B,2,22,L02_C027,12.649100,0.007027,0.005000,0.015000,0.593012
center_out,4,part_B,2,23,L02_C026,8.000000,0.004444,0.005000,0.015000,0.617457
center_out,4,part_B,2,24,L02_C006,28.844400,0.016025,0.005000,0.015000,0.653481
